line,350518,total,0.0104879,total0,0.0585645,false,0.018639,over,0.0104879,false0,0.10408,over0,0.0585645,overaggr,0.00853221,overcuckoo,0.00195569,over_ai,0.00372051,over_ai,0.013248,over_ai,0.00604099,over_ai,0.00996413,over_ai,0.0113498,over_ai,0.0135469,over_ai,0.00768752,over_ai,0.0114828,countIP,5277870000,countIP0,5528980000,keysum,5223090000,pktSum,8162050000,aggrSum,44565200,blackkey_num,113289286,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
line,360000,total,0.0102292,total0,0.0589168,false,0.0182063,over,0.0102292,false0,0.104862,over0,0.0589168,overaggr,0.00830347,overcuckoo,0.00192577,over_ai,0.00365548,over_ai,0.0122711,over_ai,0.00590113,over_ai,0.00989307,over_ai,0.0111673,over_ai,0.0128168,over_ai,0.00753728,over_ai,0.0113834,countIP,5464840000,countIP0,5728220000,keysum,5409510000,pktSum,8448840000,aggrSum,44917700,blackkey_num,115826287,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
line,370000,total,0.0101065,total0,0.0586082,false,0.0178842,over,0.0101065,false0,0.103712,over0,0.0586082,overaggr,0.0082049,overcuckoo,0.0019016,over_ai,0.00359037,over_ai,0.0122447,over_ai,0.00600523,over_ai,0.00950605,over_ai,0.0109611,over_ai,0.0127906,over_ai,0.00755423,over_ai,0.0110505,countIP,5614510000,countIP0,5884100000,keysum,5558330000,pktSum,8699390000,aggrSum,45605700,blackkey_num,119489687,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
line,380000,total,0.00997048,total0,0.0589569,false,0.0176814,over,0.00997048,false0,0.104553,over0,0.0589569,overaggr,0.0081045,overcuckoo,0.00186598,over_ai,0.00352602,over_ai,0.0120266,over_ai,0.00611473,over_ai,0.00900677,over_ai,0.0107322,over_ai,0.0126196,over_ai,0.00761321,over_ai,0.0106111,countIP,5742520000,countIP0,6021040000,keysum,5685820000,pktSum,8892040000,aggrSum,46080800,blackkey_num,126109641,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
line,390000,total,0.0099316,total0,0.0584257,false,0.0176572,over,0.0099316,false0,0.103874,over0,0.0584257,overaggr,0.00809934,overcuckoo,0.00183225,over_ai,0.00376002,over_ai,0.0121962,over_ai,0.0062274,over_ai,0.0086911,over_ai,0.0105348,over_ai,0.0127352,over_ai,0.00767207,over_ai,0.0103252,countIP,5893930000,countIP0,6176940000,keysum,5835970000,pktSum,9118510000,aggrSum,47267500,blackkey_num,129355554,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
line,400000,total,0.0100797,total0,0.0582747,false,0.0179139,over,0.0100797,false0,0.103567,over0,0.0582747,overaggr,0.00821722,overcuckoo,0.00186251,over_ai,0.00417667,over_ai,0.0130926,over_ai,0.00604074,over_ai,0.00897914,over_ai,0.0107217,over_ai,0.0133925,over_ai,0.00749263,over_ai,0.0105044,countIP,6033460000,countIP0,6321340000,keysum,5973260000,pktSum,9334270000,aggrSum,49083500,blackkey_num,130031056,feedback,160,feedsumportion,0.858477,finger0,10,finger,14,time,14729,,,,,,,,
line,410000,total,0.00992435,total0,0.0589113,false,0.0176806,over,0.00992435,false0,0.104953,over0,0.0589113,overaggr,0.0080622,overcuckoo,0.00186215,over_ai,0.0040949,over_ai,0.0121709,over_ai,0.00613524,over_ai,0.00919391,over_ai,0.0105152,over_ai,0.0126745,over_ai,0.00752193,over_ai,0.0106347,countIP,6233080000,countIP0,6535420000,keysum,6171830000,pktSum,9636150000,aggrSum,49758500,blackkey_num,132969077,feedback,160,feedsumportion,0.858477,finger0,10,finger,14,time,14729,,,,,,,,
line,420000,total,0.00977667,total0,0.0583462,false,0.0174094,over,0.00977667,false0,0.103898,over0,0.0583462,overaggr,0.00795433,overcuckoo,0.00182235,over_ai,0.00400271,over_ai,0.0121046,over_ai,0.0061718,over_ai,0.00883909,over_ai,0.0102781,over_ai,0.0126214,over_ai,0.00750022,over_ai,0.0103128,countIP,6404690000,countIP0,6712750000,keysum,6342680000,pktSum,9904560000,aggrSum,50451700,blackkey_num,143245743,feedback,160,feedsumportion,0.858477,finger0,10,finger,14,time,14729,,,,,,,,
line,430000,total,0.00975447,total0,0.0592323,false,0.0172741,over,0.00975447,false0,0.104894,over0,0.0592323,overaggr,0.00793761,overcuckoo,0.00181686,over_ai,0.00400988,over_ai,0.0118491,over_ai,0.00636571,over_ai,0.00878771,over_ai,0.0101858,over_ai,0.0124165,over_ai,0.00763569,over_ai,0.0102439,countIP,6498670000,countIP0,6817100000,keysum,6435890000,pktSum,10070200000,aggrSum,51085500,blackkey_num,150166680,feedback,160,feedsumportion,0.858477,finger0,10,finger,14,time,14729,,,,,,,,
line,440000,total,0.00971266,total0,0.0590707,false,0.0172697,over,0.00971266,false0,0.105031,over0,0.0590707,overaggr,0.00788778,overcuckoo,0.00182488,over_ai,0.00432592,over_ai,0.0118823,over_ai,0.00634308,over_ai,0.00864208,over_ai,0.0101384,over_ai,0.0124346,over_ai,0.00760317,over_ai,0.0100814,countIP,6659440000,countIP0,6984970000,keysum,6595380000,pktSum,10304700000,aggrSum,52022900,blackkey_num,152782460,feedback,160,feedsumportion,0.858477,finger0,10,finger,14,time,14729,,,,,,,,
